speaker,idx,word,beg_word,end_word,dur_word,beg_voic,end_voic,dur_voic,beg_mann,end_mann,dur_mann,rels,dur_vowel,dur_cc,dur_clos,vor,voffr,mor
jj04,98,fæddi,352.6967101284959,353.17375112309077,'duration_word',352.80613172541746,352.92847478674014,122.34306132268102,,,,353.09769841269843,122.34306132268102,x,169.22362595829554,291.56668728097657,169.22362595829554,47514.645166708644
jj04,99,fæddi,355.5035793157843,355.9811482993198,'duration_word',355.6142407063836,355.7090462018141,94.805495430478,,,,355.89753968253973,94.805495430478,x,188.49348072563998,283.298976156118,188.49348072563998,50314.48643654994
jj04,100,kinn,358.71215797430085,359.1250412670244,'duration_word',358.8778471655329,359.1250412670244,247.194101491516,358.9594885361552,359.1250412670244,165.55273086919442,355.89753968253973,81.64137062232157,x,,,,
jj04,101,kinn,360.9674981103553,361.38355442176874,'duration_word',361.1264649381765,361.38355442176874,257.0894835922104,361.2050826567186,361.38355442176874,178.4717650501193,366.3269513227513,78.6177185420911,x,,,,
jj04,102,kinn,363.28170823885114,363.6680158730159,'duration_word',363.4254399092971,363.6680158730159,242.57596371882073,363.51670471151425,363.6680158730159,151.3111615016669,366.3269513227513,91.26480221715383,x,,,,
jj04,103,nafla,366.00151927437645,366.4728217525105,'duration_word',366.09533765512043,366.1874651765468,92.12752142639147,,,,366.3269513227513,92.12752142639147,x,139.48614620449007,231.61366763088154,139.48614620449007,2810.246611237062
jj04,104,nafla,368.77014739229026,369.2496063492064,'duration_word',368.8793945204969,368.9708987150416,91.50419454471148,,,,369.09062358276645,91.50419454471148,x,119.72486772486945,211.22906226958094,119.72486772486945,5573.918871252204
jj04,105,nafla,371.1431879128463,371.68706349206354,'duration_word',371.2528320023662,371.34987734487737,97.04534251119412,,,,371.48906302692023,97.04534251119412,x,139.1856820428643,236.23102455405842,139.1856820428643,7972.358315405983
jj04,106,fætt,373.93387414965986,374.49494104308394,'duration_word',374.07918619299573,374.23655038759694,157.36419460120032,374.1857826972597,374.3375042517007,151.72155444099644,374.4647999595878,106.59650426396183,x,127.29570788712863,385.6137665920869,228.24957199088658,279.01726232812507
jj04,107,fætt,379.2072860723237,379.6812471655329,'duration_word',379.32292517006806,379.48042403628125,157.49886621318865,379.4332191250484,379.56551506316816,132.29593811973928,379.6740022675737,110.29395498036365,x,108.48720440554871,351.07709750565164,193.578231292463,240.78314252528799
jj04,108,kamp,384.82419987042437,385.278485260771,'duration_word',384.96459057697155,385.10327664399097,138.686067019421,385.0418186553901,385.16479591836736,122.9772629772583,385.26307634164783,77.22807841855683,x,98.28042328047104,298.4857646762862,159.7996976568652,221.25768625772935
jj04,109,kamp,387.30301749271143,387.7796475812547,'duration_word',387.4367057193248,387.5741921768708,137.48645754600375,387.5221629307461,387.65032879818597,128.16586743986136,387.7704308390023,85.45721142132834,x,120.10204081633447,333.72511967752416,196.2386621315204,248.26790825619582
jj04,110,feits,390.52535885253576,391.1683078231293,'duration_word',390.68328344671204,390.85636243386244,173.07898715040437,,,,390.9842063492064,173.07898715040437,x,127.8439153439308,300.9229024943352,127.8439153439308,3462.0434184602686
jj04,111,feits,393.4158145124717,393.86382086167805,'duration_word',393.52496907854055,393.6437633001919,118.79422165134201,,,,393.73690022675737,118.79422165134201,x,93.136926565478,211.93114821682002,93.136926565478,6214.737296011264
jj04,112,feits,395.79609851347954,396.2676247165533,'duration_word',395.896201814059,396.0351652089407,138.9633948817277,,,,396.1324829931973,138.9633948817277,x,97.31778425657467,236.28117913830238,97.31778425657467,8610.320062451194
jj04,113,kopp,398.6326190476191,399.0822524565382,'duration_word',398.7900307742145,398.8787043908473,88.67361663283191,398.8656319257263,398.95647392290255,90.84199717625552,399.0698979591837,75.6011515118189,x,113.42403628117381,279.8671849692482,191.19356833641632,204.26603345742933
jj04,114,kopp,400.82626417233564,401.28234410430844,'duration_word',400.9782804232804,401.08128117913833,103.00075585792001,401.0559186580615,401.1669047619048,110.98610384328822,401.2758276643991,77.63823478109089,x,108.9229024943279,297.547241118707,194.546485260787,219.90900633761612
jj04,115,kopp,403.110731292517,403.54738023630506,'duration_word',403.2351563006155,403.3483214555664,113.16515495093427,403.3280747219523,403.43209750566893,104.02278371662987,403.54147675736965,92.91842133683303,x,109.37925170071594,306.32045675417885,193.15530180324458,213.40203541734581
jj04,116,sæts,406.6180966207622,407.1932494331066,'duration_word',406.7769902319903,406.93246031746037,155.47008547008545,,,,407.0255291005291,155.47008547008545,x,93.06878306875888,248.53886853884433,93.06878306875888,3697.454378576822
jj04,117,sæts,409.57054421768714,410.1175780568638,'duration_word',409.7014204729511,409.8552040816327,153.7836086815787,,,,409.9526039304611,153.7836086815787,x,97.3998488284451,251.1834575100238,97.3998488284451,6624.529208508819
jj04,118,sæts,412.3056859410431,412.8229764172336,'duration_word',412.4377551020408,412.5931276320052,155.37252996438156,,,,412.6846145124717,155.37252996438156,x,91.48688046650477,246.85941043088633,91.48688046650477,9356.539790519379
jj04,119,ólga,414.95909297052157,415.4302874483127,'duration_word',414.95909297052157,415.19149350649354,232.4005359719763,415.0899682643225,415.20069160997735,110.72334565483288,415.30479591836735,130.87529380095475,x,104.10430838999218,345.7029478457798,113.30241187380352,214.82765404482507
jj04,120,ólga,417.13256991685563,417.53753117913834,'duration_word',417.13256991685563,417.3177820783486,185.21216149298425,417.2248221863003,417.3303102453103,105.48805900998559,417.4047324263039,92.25226944465703,x,74.42218099362208,272.1625094482647,86.95034795528045,179.91024000360767
jj04,121,ólga,419.18088057445203,419.62126806972793,'duration_word',419.18088057445203,419.4024930713026,221.61249685058237,419.2992573696145,419.4195351473923,120.27777777780102,419.51301209372645,118.3767951624759,x,93.47694633413539,332.1315192744123,110.51902242382994,213.7547241119364
jj04,122,kampa,424.7202817024246,425.27606512975564,'duration_word',424.8775686570925,424.9841458805745,106.5772234819633,424.93823953823954,425.05052154195016,112.28200371061803,425.15024943310664,60.67088114701846,x,99.72789115647629,272.6807760141128,166.10355253214948,212.00989486709432
jj04,123,kampa,426.92219274376424,427.4649526477258,'duration_word',427.0598356009071,427.1651723356009,105.33673469382165,427.12896880037164,427.2336848072563,104.71600688464378,427.3504799697657,69.13319946454521,x,116.7951625093906,290.6443688585796,185.30763416475793,221.51116939403437
jj04,124,pund,432.1984491415614,432.6317256235828,'duration_word',432.3674757781901,432.5462585034014,178.78272521130611,432.42919316025734,432.5462585034014,117.0653431440769,432.62070861678006,61.71738206722921,x,74.45011337864571,253.23283858995183,74.45011337864571,191.51545652272262
jj04,125,pund,434.2918253968254,434.76710917217133,'duration_word',434.4674425008099,434.6549092970522,187.46679624229046,434.54751334942586,434.6549092970522,107.39594762634397,434.75214285714287,80.07084861594649,x,97.23356009067174,284.7003563329622,97.23356009067174,204.6295077170157
jj04,126,gelda,436.85748677248677,437.35322338237626,'duration_word',436.9480701754386,437.12691665284,178.84647740140736,437.0511435925722,437.12691665284,75.77306026780661,437.25112244897963,103.07341713360074,x,124.2057961396199,303.05227354102726,124.2057961396199,199.97885640742652
jj04,127,gelda,439.00714721786153,439.52969387755104,'duration_word',439.103365835223,439.30780801209374,204.4421768707707,439.2192864341504,439.30780801209374,88.5215779433679,439.428231292517,115.9205989274028,x,120.42328042326744,324.86545729403815,120.42328042326744,208.94485836663534
jj04,128,gelda,441.329732750243,441.8016620199993,'duration_word',441.41889014865205,441.588334542706,169.44439405392586,441.51086285088746,441.6016569484937,90.79409760624912,441.71422902494334,91.97270223540954,x,112.57207644962364,295.3388762912823,125.89448223735644,203.36617405587276
jj04,129,kamb,446.96947845804993,447.4500702947846,'duration_word',447.13695578231295,447.3510884353742,214.13265306125595,447.23080498866216,447.3510884353742,120.28344671205105,447.43487906273623,93.8492063492049,x,83.79062736202059,297.92328042327654,83.79062736202059,204.07407407407163
jj04,130,kamb,449.0350680272109,449.49332010582015,'duration_word',449.1908940719145,449.4118650793651,220.9710074506006,449.2781884862789,449.4118650793651,133.67659308619295,449.4849842529605,87.29441436440766,x,73.11917359538711,294.0901810459877,73.11917359538711,206.79576668158006
jj04,131,orga,451.8764399092971,452.3444924123496,'duration_word',451.8764399092971,452.0995159602303,223.07605093317306,452.00445910071346,452.0995159602303,95.05685951683063,452.20577715934866,128.01919141634244,x,106.2611991183644,329.33725005153747,106.2611991183644,201.31805863519503
jj04,132,orga,454.0856399596876,454.58614331065763,'duration_word',454.0856399596876,454.3530448475687,267.40488788107086,454.2765671453767,454.3530448475687,76.47770219199401,454.45870068027216,190.92718568907685,x,105.65583270346224,373.0607205845331,105.65583270346224,182.13353489545625
jj04,133,orga,456.35071050642483,456.74434996220714,'duration_word',456.35071050642483,456.5302437641724,179.53325774755058,456.4323329331733,456.5302437641724,97.91083099906928,456.633835978836,81.6224267484813,x,103.59221466359259,283.12547241114316,103.59221466359259,201.50304566266186
jj04,134,kagga,459.3511775186265,459.8789805269187,'duration_word',459.5096190476191,459.589552154195,79.93310657593611,,,,459.7579024943311,79.93310657593611,x,168.35034013610084,248.28344671203695,168.35034013610084,3325.569561157806
jj04,135,kagga,461.4746749811036,461.96260037348276,'duration_word',461.63089569161,461.7016241496599,70.72845804987082,,,,461.84969387755103,70.72845804987082,x,148.0697278911407,218.79818594101152,148.0697278911407,5417.3609443777195
jj04,136,kagga,463.672074829932,464.163843537415,'duration_word',463.8051862159005,463.8958843537415,90.69813784100234,,,,464.05320861678007,90.69813784100234,x,157.32426303856073,248.02240087956307,157.32426303856073,7620.875683606755
jj04,137,feitt,465.8084882842026,466.2888966836735,'duration_word',465.94590702947846,466.0867606090055,140.8535795270609,466.0262915876733,466.16836996337,142.07837569671256,466.28383786848076,80.3845581948508,x,115.46790511073368,337.93083900229703,197.07725947523613,257.54628080744624
jj04,138,feitt,467.8723541950114,468.3424269707884,'duration_word',468.0079591836735,468.2099692257856,202.01004211207874,468.10214385754307,468.229970521542,127.82666399891696,468.328253968254,94.18467386956308,x,98.28344671200284,320.2947845804829,118.28474246840415,226.1101107109198
jj04,139,feitt,469.96735323759134,470.39043407839324,'duration_word',470.0855396825397,470.2155256648114,129.98598227170532,470.1747418244407,470.281485260771,106.74343633030503,470.37491901522515,89.20214190095521,x,93.43375445416768,289.3793326854279,159.3933504137226,200.1771907844727
jj04,140,kafli,472.18618326118326,472.663637329932,'duration_word',472.33418178382465,472.41139779721414,77.21601338948858,,,,472.54209750566895,77.21601338948858,x,130.69970845481294,207.91572184430152,130.69970845481294,2367.3556812282754
jj04,141,kafli,474.39563492063496,474.8558892353238,'duration_word',474.536763777975,474.60597711812,69.2133401449837,,,,474.7378215095562,69.2133401449837,x,131.84439143623194,201.05773158121565,131.84439143623194,4563.079685115554
jj04,142,kafli,476.55681405895695,477.02489323507183,'duration_word',476.67972303207,476.76839758125476,88.67454918475914,,,,476.90368513119535,88.67454918475914,x,135.28754994058545,223.9620991253446,135.28754994058545,6728.943306754672
jj04,143,dökk,479.3517249757046,479.8446560846561,'duration_word',479.50490929705217,479.6363023431595,131.39304610734825,479.6030354566069,479.7376595400065,134.62408339961485,479.82846938775515,98.12615955473802,x,90.80984774863055,323.5600907029834,192.16704459563516,225.4339311482454
jj04,144,dökk,481.8471833495303,482.3213430220573,'duration_word',481.97430612244904,482.11609917651276,141.79305406372578,482.082948010122,482.2246009070295,141.65289690754435,482.30569387755105,108.64188767294536,x,81.09297052152442,331.3877551020141,189.59470103828835,222.74586742906877
jj04,145,dökk,484.32361224489796,484.80757653061227,'duration_word',484.4662603930461,484.5877564203977,121.4960273515544,484.5500058221487,484.70104686318973,151.0410410410259,484.78710884353745,83.74542910257787,x,86.06198034772206,320.8484504913258,199.35242313977142,237.10302138874795
jj04,146,kembt,487.2541232048375,487.8468950437318,'duration_word',487.43408730158734,487.57828798185943,144.20068027209254,487.51531292517006,487.57828798185943,62.97505668936765,487.81181107530733,81.2256235827249,x,233.5230934479,377.72377371999255,233.5230934479,296.49815013726766
jj04,147,kembt,489.87841008198154,490.36044337033064,'duration_word',490.0480087745243,490.18599773242636,137.9889579020528,490.1211662366096,490.18599773242636,64.83149581674752,490.35201672335603,73.15746208530527,x,166.01899092967187,304.00794883172466,166.01899092967187,230.8504867464194
jj04,148,kembt,492.2639631003917,492.8131416693662,'duration_word',492.42627308066085,492.5668316956412,140.55861498036393,492.5095408163266,492.5668316956412,57.29087931462118,492.7925087610802,83.26773566574275,x,225.67706543901522,366.23568041937915,225.67706543901522,282.9679447536364
jj04,149,vanta,494.99377802973044,495.43869506532775,'duration_word',495.06369797588536,495.1632167152576,99.51873937222899,495.1187977231709,495.2501927437642,131.39502059328834,495.3520385487529,55.09974728556699,x,101.84580498867035,288.3405728675257,188.8218334952967,233.2408255819587
jj04,150,vanta,497.33893046107335,497.7953370717657,'duration_word',497.3988276141482,497.50993506493506,111.10745078684658,497.4672723475355,497.57775132275134,110.47897521581262,497.69565192743767,68.4447333873095,x,117.90060468632646,296.8243132894486,185.716862502602,228.37957990213908
jj04,151,vanta,499.8890891912321,500.3215702947846,'duration_word',499.95041855271893,500.0522373393802,101.81878666128341,500.0126432555004,500.14162131519276,128.97805969237197,500.2379591836735,62.22470278146375,x,96.33786848075943,287.54063095459514,185.72184429331173,225.3159281731314
jj04,152,þítt,502.9572057307772,503.3760629251701,'duration_word',503.08227265618893,503.1972373393802,114.96468319126052,503.1702061007052,503.25977891156464,89.57281085946533,503.3563605442177,87.93344451623852,x,96.58163265305575,274.0878880287596,159.1232048374991,186.15444351252108
jj04,153,þítt,505.42023912595346,505.8225873015873,'duration_word',505.5216831581117,505.6387332005973,117.05004248557316,505.60547342514246,505.7025736961452,97.10027100271645,505.81013605442183,83.79026703073578,x,107.5623582766525,288.45289631010473,171.40285382453158,204.66262927936896
jj04,154,þítt,507.7996428571429,508.2297732426304,'duration_word',507.91856980887593,508.02268226482516,104.11245594923457,508.00146621315196,508.11196145124717,110.49523809521133,508.21024565381714,82.89640427602762,x,98.28420256997106,291.67584494121,187.56338899197544,208.7794406651824
jj04,155,odd,510.367380952381,510.72952607709755,'duration_word',510.367380952381,510.52510560414646,157.72465176547712,,,,510.7176360544218,157.72465176547712,x,192.530450275342,350.2551020408191,192.530450275342,2716.1698412698456
jj04,156,odd,512.9231179138322,513.228534175575,'duration_word',512.9231179138322,513.0441215616682,121.00364783600526,,,,513.2152645502646,121.00364783600526,x,171.14298859632981,292.1466364323351,171.14298859632981,5213.798337112621
jj04,157,odd,515.0887188208617,515.4475963718821,'duration_word',515.0887188208617,515.2501801461326,161.4613252709205,,,,515.4353401360545,161.4613252709205,x,185.15998992188543,346.6213151928059,185.15998992188543,7433.873922902535
shg05,1,vanda,0.5971817736103451,0.9952273872511967,'duration_word',0.6408653586502573,0.8214937641723357,180.62840552207837,0.7247741436530463,0.8214937641723357,96.71962051928939,0.9079705215419501,83.90878500278897,x,86.47675736961446,267.1051628916928,86.47675736961446,183.19637788890387
shg05,2,ótt,3.8414361300075583,4.1744431362288505,'duration_word',3.8414361300075583,3.9489455782312923,107.50944822373398,3.9338569041651748,4.058931972789115,125.07506862394058,4.161054421768707,92.4207741576164,x,102.12244897959178,319.6182917611487,212.10884353741477,227.19751760353236
shg05,3,ótt,6.73278089569161,7.0334830876795165,'duration_word',6.73278089569161,6.891572724327826,158.79182863621645,6.833825562745424,6.950175736961451,116.35017421602711,7.0260279667422525,101.04466705381387,x,75.85222978080175,293.2470710506427,134.4552424144263,192.20240399682888
shg05,4,ótt,9.56931216931217,9.81548876072168,'duration_word',9.56931216931217,9.664142857142856,94.8306878306866,9.63513605442177,9.739285714285714,104.14965986394442,9.804599395313682,65.8238851095998,x,65.31368102796797,235.28722600151218,140.45653817082558,169.4633408919124
shg05,5,punt,12.353128945271802,12.754738224403686,'duration_word',12.479196825396825,12.589072562358277,109.87573696145247,12.53612102081621,12.709444444444445,173.3234236282346,12.74315419501134,56.92419541938598,x,33.70975056689396,263.95736961451456,154.08163265306206,207.03317419512857
shg05,6,punt,14.927191232048374,15.310684051398336,'duration_word',15.05484434926234,15.151539682539681,96.69533327734214,15.127795767195767,15.259701436130008,131.90566893424105,15.300183673469387,72.95141793342808,x,40.48223733937917,245.3393242070483,148.64399092970615,172.38790627362022
shg05,7,punt,17.626300871225684,17.973129251700684,'duration_word',17.73953040130781,17.840208940719148,100.6785394113372,17.810797933988415,17.94808390022676,137.28596623834477,17.966649659863947,71.26753268060426,x,18.56575963718754,227.11925855613657,126.44071914479937,155.8517258755323
shg05,8,mjólka,20.420607284580502,20.86383314436886,'duration_word',20.542368551587305,20.601855959775218,59.48740818791265,20.58312690593479,20.729928193499624,146.80128756483413,20.763565244279533,40.75835434748498,x,33.63705077990886,221.19669269222797,161.70928450431532,180.438338344743
shg05,9,mjólka,23.420332577475435,23.83246031746032,'duration_word',23.53550901479473,23.598652748455706,63.1437336609757,23.576938607955498,23.70258341431811,125.64480636261166,23.73981859410431,41.42959316076755,x,37.235179786200945,204.30957930958016,141.16584564860446,162.8799861488126
shg05,10,mjólka,26.261492387431165,26.68387397064089,'duration_word',26.37762948965595,26.43998947197927,62.35998232332207,26.410503534747235,26.526925873797797,116.42233905056187,26.579263038548756,32.874045091286774,x,52.337164750959175,201.63354889280782,139.27356656948575,168.75950380152105
shg05,11,feits,29.08136363636364,29.530148585750094,'duration_word',29.193890622066238,29.304778281683046,110.88765961680735,,,,29.391133786848073,110.88765961680735,x,86.35550516502732,197.24316478183468,86.35550516502732,2980.6302521008374
shg05,12,feits,31.792253716301335,32.21494816974408,'duration_word',31.911146541950114,32.0185402494331,107.39370748298782,,,,32.08967992325135,107.39370748298782,x,71.13967381825148,178.5333813012393,71.13967381825148,5679.176388504118
shg05,13,feits,34.69502267573696,35.09081746031746,'duration_word',34.79632223004144,34.92183144368859,125.50921364714895,,,,34.968361678004534,125.50921364714895,x,46.53023431594505,172.039447963094,46.53023431594505,8557.8581432573
shg05,14,punta,37.66608145822431,38.07581207482993,'duration_word',37.77901522513767,37.873160430839,94.14520570133078,37.8366444187738,37.93719954648526,100.55512771145914,38.01162131519274,57.629193636131504,x,74.42176870748085,232.6060900550715,138.4608843537407,174.97689641894
shg05,15,punta,40.45639019710448,40.891623702112426,'duration_word',40.5580954302625,40.64534013605442,87.24470579192456,40.61876474640489,40.760755857898715,141.99111149382304,40.800986394557825,60.66931614239479,x,40.23053665910936,242.8909642953272,155.64625850340263,182.2216481529324
shg05,16,punta,43.24523566569485,43.666667638483965,'duration_word',43.35491065082749,43.49810657596372,143.1959251362258,43.41143098374101,43.540875535399344,129.4445516583309,43.5980612244898,56.52033291352154,x,57.18568909045274,243.1505736623052,99.95464852607938,186.63024074878365
shg05,17,kamba,46.2103514739229,46.6273787219806,'duration_word',46.333214285714284,46.51168934240363,178.4750566893436,46.401853741496595,46.51168934240363,109.83560090703293,46.57281179138322,68.63945578231068,x,61.12244897958874,239.59750566893234,61.12244897958874,170.95804988662167
shg05,18,kamba,48.86600421120829,49.32182476694381,'duration_word',48.975128732048375,49.157021919879064,181.89318783068842,49.06039606318718,49.157021919879064,96.62585669188672,49.22140816326531,85.2673311388017,x,64.38624338624521,246.27943121693363,64.38624338624521,161.01210007813194
shg05,19,kamba,51.8029081632653,52.2247656840514,'duration_word',51.926293970579685,52.09753401360544,171.24004302575457,52.00388888888889,52.09753401360544,93.64512471655217,52.161097711812,77.5949183092024,x,63.56369820655772,234.8037412323123,63.56369820655772,157.2088229231099
shg05,20,dult,54.76169346526489,55.17865457294029,'duration_word',54.871012849584275,54.966313448456305,95.30059887202924,54.956008260447035,55.094077853363565,138.06959291652987,55.16525850340136,84.99541086275997,x,71.18065003779606,294.2456538170859,198.94505494505665,209.25024295432593
shg05,21,dult,57.73313462226996,58.11685598767809,'duration_word',57.825451216522644,57.918740686750894,93.28947022824963,57.90933009394234,58.039373897707236,130.04380376489877,58.10876984126984,83.8788774196928,x,69.39594356260415,283.3186247471957,190.0291545189461,199.43974732750291
shg05,22,dult,60.64824910916748,61.04059215499065,'duration_word',60.766805813234384,60.86196649029982,95.16067706543652,60.848124379228274,60.975706187236796,127.58180800852159,61.03195578231292,81.31856599388954,x,56.24959507612459,265.1499690785357,169.9892920130992,183.83140308464618
shg05,23,kempa,63.55582766439909,63.9712420119563,'duration_word',63.65971459848307,63.77559280855199,115.87821006892085,63.7172123015873,63.80346560846561,86.25330687830512,63.88187358276644,57.4977031042323,x,78.40797430083057,222.158984283368,106.28077421444715,164.6612811791357
shg05,24,kempa,66.54183446712018,66.99018073896225,'duration_word',66.67549735449737,66.76169601173802,86.1986572406579,66.73000891912321,66.84099206349207,110.98314436885914,66.90348450491308,54.51156462584095,x,62.49244142101418,227.98715041571427,141.78849317505637,173.47558578987332
shg05,25,kempa,69.32680146132527,69.80524619371559,'duration_word',69.45767466986796,69.57063114134543,112.95647147747445,69.51503634124732,69.65651927437642,141.48293312909743,69.70026077097506,57.36167137936832,x,43.741496598642016,242.58610110710777,129.6296296296333,185.22442972773945
shg05,26,nafla,72.16411681914146,72.55666036785085,'duration_word',72.25523914918081,72.32401601044458,68.77686126377114,,,,72.43331632653062,68.77686126377114,x,109.30031608603485,178.077177349806,109.30031608603485,2918.2799852832914
shg05,27,nafla,74.64222871484777,75.0460612244898,'duration_word',74.74602329909388,74.81556758757927,69.54428848538896,,,,74.92016553287982,69.54428848538896,x,104.59794530055433,174.1422337859433,104.59794530055433,5405.129191632497
shg05,28,nafla,77.30213885554222,77.71401927437643,'duration_word',77.39818128654971,77.46340578507827,65.22449852855061,,,,77.58278911564626,65.22449852855061,x,119.38333056799877,184.60782909654938,119.38333056799877,8067.75277439894
shg05,29,tefla,80.23564909297053,80.61307688154628,'duration_word',80.3485977382406,80.41789682539684,69.29908715623867,,,,80.50713637169545,69.29908715623867,x,89.23954629861441,158.53863345485308,89.23954629861441,10992.100030448128
shg05,30,tefla,82.72738378684808,83.11929196966143,'duration_word',82.84549279235505,82.90664561062522,61.15281827017327,,,,83.00618858654573,61.15281827017327,x,99.54297592051375,160.69579419068702,99.54297592051375,13491.152245298408
shg05,31,tefla,85.55915314843887,85.97543617446979,'duration_word',85.66785978835979,85.73320893172084,65.34914336104691,,,,85.82398715041573,65.34914336104691,x,90.77821869489355,156.12736205594047,90.77821869489355,16308.950809168407
shg05,32,kamp,88.43442554799698,88.7730986394558,'duration_word',88.5454662898023,88.64479024943311,99.32395963080864,88.60887976328743,88.71957596371882,110.69620043139139,88.76759353741497,63.41347348512727,x,48.01757369614279,222.12724761266145,122.8032879818528,158.71377412753418
shg05,33,kamp,91.17437479753806,91.52520861678006,'duration_word',91.29846530612245,91.39705377389052,98.58846776806729,91.36003744932317,91.51942176870749,159.38431938431563,91.51942176870749,61.572143200720575,x,0,220.9564625850362,122.36799481696892,159.38431938431563
shg05,34,kamp,94.07574981103554,94.41670940170941,'duration_word',94.20498866213153,94.3055609780144,100.57231588287152,94.27355087868482,94.37198736637512,98.43648769030722,94.40715824425008,68.56221655328909,x,35.17087787496109,202.1695821185574,101.59726623568588,133.6073655652683
shg05,35,kubb,97.10805829858826,97.41893036161834,'duration_word',97.24668745275889,97.2903977324263,43.71027966740826,,,,97.40971655328799,43.71027966740826,x,119.3188208616931,163.02910052910136,119.3188208616931,3136.1656746031767
shg05,36,kubb,99.91142857142859,100.18636810279668,'duration_word',100.02768707482994,100.09544028722601,67.75321239607024,,,,100.1783560090703,67.75321239607024,x,82.9157218442873,150.66893424035754,82.9157218442873,5904.805130385484
shg05,37,kubb,102.99462423064465,103.29440170940171,'duration_word',103.11773469387757,103.16855539917117,50.82070529360294,,,,103.2877709750567,50.82070529360294,x,119.21557588553355,170.0362811791365,119.21557588553355,9014.220096371886
shg05,38,gedda,105.83742403628119,106.21236709498615,'duration_word',105.91833219954648,106.00347100745061,85.13880790412998,,,,106.13766439909298,85.13880790412998,x,134.19339164236987,219.33219954649985,134.19339164236987,11864.113520408167
shg05,39,gedda,108.5318329554044,108.9526253968254,'duration_word',108.62377073636472,108.72054421768709,96.77348132237285,,,,108.8755351473923,96.77348132237285,x,154.99092970520678,251.76441102757963,154.99092970520678,14601.984268707483
shg05,40,gedda,111.55751952632906,111.99073029211685,'duration_word',111.64665986394559,111.74456538170824,97.90551776265488,,,,111.91427275672174,97.90551776265488,x,169.70737501350186,267.61289277615674,169.70737501350186,17640.72187803693
shg05,41,fínn,114.32673778602351,114.71550642479214,'duration_word',114.43440962099126,114.50633906194057,71.92944094930454,,,,114.61166828636217,71.92944094930454,x,105.32922442160952,177.25866537091406,105.32922442160952,20338.11740767736
shg05,42,fínn,117.1184945830184,117.48275510204083,'duration_word',117.24410892752164,117.32963592844547,85.52700092383247,,,,117.40246031746032,85.52700092383247,x,72.82438901485477,158.35138993868725,72.82438901485477,23128.90943877551
shg05,43,fínn,120.1610745522699,120.51409297052155,'duration_word',120.262947845805,120.35026563006156,87.31778425655534,,,,120.4212989957888,87.31778425655534,x,71.03336572724572,158.35114998380106,71.03336572724572,26147.748117103987
shg05,44,gelta,123.5084026944111,123.94016134658992,'duration_word',123.59626012309687,123.67739582171667,81.13569861980352,123.66876579203111,123.80243512219702,133.6693301659153,123.86274376417234,72.50566893424093,x,60.30864197531116,266.4836410754674,185.34794245566388,193.97797214122647
shg05,45,gelta,126.28215934858792,126.72930605575564,'duration_word',126.36635568513121,126.45680822805313,90.4525429219234,126.44771682270269,126.56973015873017,122.01333602747866,126.6420634920635,81.36113757147712,x,72.33333333333292,275.7078069322887,185.2552640103653,194.34666936081157
shg05,46,gelta,129.02889115646258,129.39326470939253,'duration_word',129.1059365079365,129.22459855547154,118.66204753505372,129.18596115865702,129.2899492779568,103.98811929977114,129.3433304988662,80.02465072053155,x,53.381220909415106,237.3939909297178,118.73194339466409,157.36934020918625
shg05,47,kembt,131.92411186696899,132.30053665910808,'duration_word',132.04108560090702,132.1262309685779,85.14536767086156,132.10449716553288,132.24594104308392,141.4438775510405,132.2888276643991,63.41156462585218,x,42.8866213151764,247.74206349206906,162.5966958212075,184.33049886621689
shg05,48,kembt,134.89778760393045,135.2725634454695,'duration_word',135.01268707482993,135.10791005291006,95.22297808013036,135.0716547814528,135.1909580498866,119.30326843381067,135.26507561781773,58.96770662286599,x,74.11756793112545,252.3885429878021,157.16556490767175,193.42083636493612
shg05,49,kembt,137.66551741908884,138.02009399458709,'duration_word',137.76597505668934,137.87736894757901,111.39389088967278,137.82526245065927,137.95625623582765,130.99378516838556,138.00397959183672,59.28739396992455,x,47.723356009072404,238.0045351473825,126.61064425770974,178.71714117745796
shg05,50,sett,140.34713583846238,140.72475056689342,'duration_word',140.4573319327731,140.5390554138322,81.72348105910032,140.5277297643695,140.64154195011338,113.81218574388186,140.71607936507937,70.39783159640933,x,74.53741496598809,258.7474323062793,177.02395124717896,188.34960070986995
shg05,51,sett,143.0228843537415,143.36309795918368,'duration_word',143.12781027966741,143.19386912029768,66.05884063026224,143.18938281295422,143.2862811791383,96.89836618409231,143.3540022675737,61.572533286806674,x,67.72108843537694,226.19198790627593,160.1331472760137,164.61945461946925
shg05,52,sett,145.67901878846777,146.0225499657227,'duration_word',145.78476664605236,145.86609589041095,81.32924435858513,145.85243839758127,145.94367346938776,91.23507180649426,146.01705404383975,67.67175152890559,x,73.38057445198842,232.28739778738827,150.95815342880314,164.61564625848268
shg05,53,feitt,148.4399528198376,148.81815759637186,'duration_word',148.55043293860754,148.64055116670323,90.11822809569026,148.62729332410927,148.7168253968254,89.53207271613906,148.80414588057445,76.8603855017318,x,87.32048374903911,253.71294196690997,163.5947138712197,176.85255646517817
shg05,54,feitt,151.02921336788683,151.43734487734488,'duration_word',151.12884863123995,151.22395715230536,95.10852106541279,151.20242830465517,151.32374905517761,121.32075052244318,151.41125850340134,73.57967341522453,x,87.5094482237273,282.409872161395,187.30135109598223,208.83019874617048
